Code,Subject,Descriptions
8A502b4214120000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 除法が用いられる場面を式に表したり，式を読み取ったりすること。
8A502b4214130000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 除法と乗法との関係について理解すること。
8A502b4214140000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 除数と商が共に１位数である除法の計算ができること。
8A502b4214150000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 余りについて知り，余りの求め方が分かること。
8A502b4214200000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。
8A502b4214210000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|エ  整数の除法に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。|? 数量の関係に着目し，計算に関して成り立つ性質や計算の仕方を見いだすとともに，日常生活に生かすこと。
8A502b4215000000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。
8A502b4215100000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。
8A502b4215110000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 端数部分の大きさを表すのに小数を用いることを知ること。
8A502b4215120000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 1/10の位までの小数の仕組みや表し方について理解すること。
8A502b4215200000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。
8A502b4215210000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|オ  小数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。|? 数のまとまりに着目し，数の表し方の適用範囲を広げ，日常生活に生かすこと。
8A502b4216000000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|カ  分数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。
8A502b4216100000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|カ  分数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。
8A502b4216110000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|カ  分数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 1/2，1/4など簡単な分数について知ること。
8A502b4216200000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|カ  分数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。
8A502b4216210000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|カ  分数の表し方に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。|? 数のまとまりに着目し，数の表し方の適用範囲を広げ，日常生活に生かすこと。
8A502b4217000000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。
8A502b4217100000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。
8A502b4217110000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? 数量の関係を式に表したり，式と図を関連付けたりすること。
8A502b4217120000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? □などを用いて数量の関係を式に表すことができることを知ること。
8A502b4217130000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 次のような知識及び技能を身に付けること。|? □などに数を当てはめて調べること。
8A502b4217200000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。
8A502b4217210000,数学,〔数学〕|○２段階|(2) 内容|Ａ  数と計算|キ  数量の関係を表す式に関わる数学的活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 次のような思考力，判断力，表現力等を身に付けること。|? 数量の関係に着目し，事柄や関係を式や図を用いて簡潔に表したり，式と図を関連付けて式を読んだりすること。
