,教科等,No,学習指導要領テキスト,学習指導要領コード
1371,社会,1372,(1) 身近な地域や市区町村の地理的環境，地域の安全を守るための諸活動や地域の産業と消費生活の様子，地域の様子の移り変わりについて，人々の生活との関連を踏まえて理解するとともに，調査活動，地図帳や各種の具体的資料を通して，必要な情報を調べまとめる技能を身に付けるようにする。,8220230000000000
1372,社会,1373,(2) 社会的事象の特色や相互の関連，意味を考える力，社会に見られる課題を把握して，その解決に向けて社会への関わり方を選択・判断する力，考えたことや選択・判断したことを表現する力を養う。,8220230000000000
1373,社会,1374,(3) 社会的事象について，主体的に学習の問題を解決しようとする態度や，よりよい社会を考え学習したことを社会生活に生かそうとする態度を養うとともに，思考や理解を通して，地域社会に対する誇りと愛情，地域社会の一員としての自覚を養う。,8220230000000000
1374,社会,1375,２　内容,8220230000000000
1375,社会,1376,(1) 身近な地域や市区町村（以下第２章第２節において「市」という。）の様子について，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220230000000000
1376,社会,1377,ア　次のような知識及び技能を身に付けること。,8220230000000000
1377,社会,1378,(ｱ) 身近な地域や自分たちの市の様子を大まかに理解すること。,8220230000000000
1378,社会,1379,(ｲ) 観察・調査したり地図などの資料で調べたりして，白地図などにまとめること。,8220230000000000
1379,社会,1380,イ　次のような思考力，判断力，表現力等を身に付けること。,8220230000000000
1380,社会,1381,(ｱ) 都道府県内における市の位置，市の地形や土地利用，交通の広がり，市役所など主な公共施設の場所と働き，古くから残る建造物の分布などに着目して，身近な地域や市の様子を捉え，場所による違いを考え，表現すること。,8220230000000000
1381,社会,1382,(2) 地域に見られる生産や販売の仕事について，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220230000000000
1382,社会,1383,ア　次のような知識及び技能を身に付けること。,8220230000000000
1383,社会,1384,(ｱ) 生産の仕事は，地域の人々の生活と密接な関わりをもって行われていることを理解すること。,8220230000000000
1384,社会,1385,(ｲ) 販売の仕事は，消費者の多様な願いを踏まえ売り上げを高めるよう，工夫して行われていることを理解すること。,8220230000000000
1385,社会,1386,(ｳ) 見学・調査したり地図などの資料で調べたりして，白地図などにまとめること。,8220230000000000
1386,社会,1387,イ　次のような思考力，判断力，表現力等を身に付けること。,8220230000000000
1387,社会,1388,(ｱ) 仕事の種類や産地の分布，仕事の工程などに着目して，生産に携わっている人々の仕事の様子を捉え，地域の人々の生活との関連を考え，表現すること。,8220230000000000
1388,社会,1389,(ｲ) 消費者の願い，販売の仕方，他地域や外国との関わりなどに着目して，販売に携わっている人々の仕事の様子を捉え，それらの仕事に見られる工夫を考え，表現すること。,8220230000000000
1389,社会,1390,(3) 地域の安全を守る働きについて，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220230000000000
1390,社会,1391,ア　次のような知識及び技能を身に付けること。,8220230000000000
1391,社会,1392,(ｱ) 消防署や警察署などの関係機関は，地域の安全を守るために，相互に連携して緊急時に対処する体制をとっていることや，関係機関が地域の人々と協力して火災や事故などの防止に努めていることを理解すること。,8220230000000000
1392,社会,1393,(ｲ) 見学・調査したり地図などの資料で調べたりして，まとめること。,8220230000000000
1393,社会,1394,イ　次のような思考力，判断力，表現力等を身に付けること。,8220230000000000
1394,社会,1395,(ｱ) 施設・設備などの配置，緊急時への備えや対応などに着目して，関係機関や地域の人々の諸活動を捉え，相互の関連や従事する人々の働きを考え，表現すること。,8220230000000000
1395,社会,1396,(4) 市の様子の移り変わりについて，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220230000000000
1396,社会,1397,ア　次のような知識及び技能を身に付けること。,8220230000000000
1397,社会,1398,(ｱ) 市や人々の生活の様子は，時間の経過に伴い，移り変わってきたことを理解すること。,8220230000000000
1398,社会,1399,(ｲ) 聞き取り調査をしたり地図などの資料で調べたりして，年表などにまとめること。,8220230000000000
1399,社会,1400,イ　次のような思考力，判断力，表現力等を身に付けること。,8220230000000000
1400,社会,1401,(ｱ) 交通や公共施設，土地利用や人口，生活の道具などの時期による違いに着目して，市や人々の生活の様子を捉え，それらの変化を考え，表現すること。,8220230000000000
1401,社会,1402,３　内容の取扱い,8220240000000000
1402,社会,1403,(1) 内容の(1)については，次のとおり取り扱うものとする。,8220240000000000
1403,社会,1404,ア　学年の導入で扱うこととし，アの(ｱ)については，「自分たちの市」に重点を置くよう配慮すること。,8220240000000000
1404,社会,1405,イ　アの(ｲ)については，「白地図などにまとめる」際に，教科用図書「地図」(以下第２章第２節において「地図帳」という。)を参照し，方位や主な地図記号について扱うこと。,8220240000000000
1405,社会,1406,(2) 内容の(2)については，次のとおり取り扱うものとする。,8220240000000000
1406,社会,1407,ア　アの(ｱ)及びイの(ｱ)については，事例として農家，工場などの中から選択して取り上げるようにすること。,8220240000000000
1407,社会,1408,イ　アの(ｲ)及びイの(ｲ)については，商店を取り上げ，「他地域や外国との関わり」を扱う際には，地図帳などを使用して都道府県や国の名称と位置などを調べるようにすること。,8220240000000000
1408,社会,1409,ウ　イの(ｲ)については，我が国や外国には国旗があることを理解し，それを尊重する態度を養うよう配慮すること。,8220240000000000
1409,社会,1410,(3) 内容の(3)については，次のとおり取り扱うものとする。,8220240000000000
1410,社会,1411,ア　アの(ｱ)の「緊急時に対処する体制をとっていること」と「防止に努めていること」については，火災と事故はいずれも取り上げること。その際，どちらかに重点を置くなど効果的な指導を工夫をすること。,8220240000000000
1411,社会,1412,イ　イの(ｱ)については，社会生活を営む上で大切な法やきまりについて扱うとともに，地域や自分自身の安全を守るために自分たちにできることなどを考えたり選択・判断したりできるよう配慮すること。,8220240000000000
1412,社会,1413,(4) 内容の(4)については，次のとおり取り扱うものとする。,8220240000000000
1413,社会,1414,ア　アの(ｲ)の「年表などにまとめる」際には，時期の区分について，昭和，平成など元号を用いた言い表し方などがあることを取り上げること。,8220240000000000
1414,社会,1415,イ　イの(ｱ)の「公共施設」については，市が公共施設の整備を進めてきたことを取り上げること。その際，租税の役割に触れること。,8220240000000000
1415,社会,1416,ウ　イの(ｱ)の「人口」を取り上げる際には，少子高齢化，国際化などに触れ，これからの市の発展について考えることができるよう配慮すること。,8220240000000000
1416,社会,1417,〔第４学年〕,8220240000000000
1417,社会,1418,１　目標社会的事象の見方・考え方を働かせ，学習の問題を追究・解決する活動を通して，次のとおり資質・能力を育成することを目指す。,8220240000000000
1418,社会,1419,(1) 自分たちの都道府県の地理的環境の特色，地域の人々の健康と生活環境を支える働きや自然災害から地域の安全を守るための諸活動，地域の伝統と文化や地域の発展に尽くした先人の働きなどについて，人々の生活との関連を踏まえて理解するとともに，調査活動，地図帳や各種の具体的資料を通して，必要な情報を調べまとめる技能を身に付けるようにする。,8220240000000000
1419,社会,1420,(2) 社会的事象の特色や相互の関連，意味を考える力，社会に見られる課題を把握して，その解決に向けて社会への関わり方を選択・判断する力，考えたことや選択・判断したことを表現する力を養う。,8220240000000000
1420,社会,1421,(3) 社会的事象について，主体的に学習の問題を解決しようとする態度や，よりよい社会を考え学習したことを社会生活に生かそうとする態度を養うとともに，思考や理解を通して，地域社会に対する誇りと愛情，地域社会の一員としての自覚を養う。,8220240000000000
1421,社会,1422,２　内容,8220240000000000
1422,社会,1423,(1) 都道府県（以下第２章第２節において「県」という。）の様子について，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220240000000000
1423,社会,1424,ア　次のような知識及び技能を身に付けること。,8220240000000000
1424,社会,1425,(ｱ) 自分たちの県の地理的環境の概要を理解すること。また，47都道府県の名称と位置を理解すること。,8220240000000000
1425,社会,1426,(ｲ) 地図帳や各種の資料で調べ，白地図などにまとめること。,8220240000000000
1426,社会,1427,イ　次のような思考力，判断力，表現力等を身に付けること。,8220240000000000
1427,社会,1428,(ｱ) 我が国における自分たちの県の位置，県全体の地形や主な産業の分布，交通網や主な都市の位置などに着目して，県の様子を捉え，地理的環境の特色を考え，表現すること。,8220240000000000
1428,社会,1429,(2) 人々の健康や生活環境を支える事業について，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220240000000000
1429,社会,1430,ア　次のような知識及び技能を身に付けること。,8220240000000000
1430,社会,1431,(ｱ) 飲料水，電気，ガスを供給する事業は，安全で安定的に供給できるよう進められていることや，地域の人々の健康な生活の維持と向上に役立っていることを理解すること。,8220240000000000
1431,社会,1432,(ｲ) 廃棄物を処理する事業は，衛生的な処理や資源の有効利用ができるよう進められていることや，生活環境の維持と向上に役立っていることを理解すること。,8220240000000000
1432,社会,1433,(ｳ) 見学・調査したり地図などの資料で調べたりして，まとめること。,8220240000000000
1433,社会,1434,イ　次のような思考力，判断力，表現力等を身に付けること。,8220240000000000
1434,社会,1435,(ｱ) 供給の仕組みや経路，県内外の人々の協力などに着目して，飲料水，電気，ガスの供給のための事業の様子を捉え，それらの事業が果たす役割を考え，表現すること。,8220240000000000
1435,社会,1436,(ｲ) 処理の仕組みや再利用，県内外の人々の協力などに着目して，廃棄物の処理のための事業の様子を捉え，その事業が果たす役割を考え，表現すること。,8220240000000000
1436,社会,1437,(3) 自然災害から人々を守る活動について，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220240000000000
1437,社会,1438,ア　次のような知識及び技能を身に付けること。,8220240000000000
1438,社会,1439,(ｱ) 地域の関係機関や人々は，自然災害に対し，様々な協力をして対処してきたことや，今後想定される災害に対し，様々な備えをしていることを理解すること。,8220240000000000
1439,社会,1440,(ｲ) 聞き取り調査をしたり地図や年表などの資料で調べたりして，まとめること。,8220240000000000
1440,社会,1441,イ　次のような思考力，判断力，表現力等を身に付けること。,8220240000000000
1441,社会,1442,(ｱ) 過去に発生した地域の自然災害，関係機関の協力などに着目して，災害から人々を守る活動を捉え，その働きを考え，表現すること。,8220240000000000
1442,社会,1443,(4) 県内の伝統や文化，先人の働きについて，学習の問題を追究・解決する活動を通して，次の事項を身に付けることができるよう指導する。,8220240000000000
1443,社会,1444,ア　次のような知識及び技能を身に付けること。,8220240000000000
1444,社会,1445,(ｱ) 県内の文化財や年中行事は，地域の人々が受け継いできたことや，それらには地域の発展など人々の様々な願いが込められていることを理解すること。,8220240000000000
1445,社会,1446,(ｲ) 地域の発展に尽くした先人は，様々な苦心や努力により当時の生活の向上に貢献したことを理解すること。,8220240000000000
1446,社会,1447,(ｳ) 見学・調査したり地図などの資料で調べたりして，年表などにまとめること。,8220240000000000
